DÉPARTEMENT,COMMUNES,LIEU DE VOTE,N°,ÉLECTEURS,IMPLANTATION
DAKAR,MERMOZ SACRE COEUR,CASE DES TOUT PETITS V.D.N.,1,591,CLASSE GRANDE SECTION
DAKAR,MERMOZ SACRE COEUR,CASE DES TOUT PETITS V.D.N.,2,592,CLASSE MOYENNE SECTION
DAKAR,MERMOZ SACRE COEUR,CASE DES TOUT PETITS V.D.N.,3,543,SALLE DE CLASSE
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,1,561,CLASSE CM2 C
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,2,561,CLASSE CM1 B
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,3,563,CLASSE CP A
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,4,561,CLASSE CP B
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,5,560,CLASSE CE1 A
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,6,561,CLASSE CE1 B
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,7,563,CLASSE CM1 A
DAKAR,MERMOZ SACRE COEUR,ECOLE LIBERTE 5,8,562,CLASSE CM2 B
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),1,567,CLASSE CI A
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),2,569,CLASSE CE1
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),3,571,CLASSE CE2
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),4,569,CLASSE CM1
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),5,569,CLASSE CM2 A
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),6,570,CLASSE CI B
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),7,572,CLASSE CP B
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),8,570,CLASSE CPA
DAKAR,MERMOZ SACRE COEUR,ECOLE MASSE MASSAER NIANE1 (BAOBAB),9,491,SALLE DE CLASSE
DAKAR,MERMOZ SACRE COEUR,ECOLE NAFISSATOU NIANG,1,597,CLASSE CE1 A
DAKAR,MERMOZ SACRE COEUR,ECOLE NAFISSATOU NIANG,2,599,CLASSE CI A
DAKAR,MERMOZ SACRE COEUR,ECOLE NAFISSATOU NIANG,3,595,CLASSE CE2 A
DAKAR,MERMOZ SACRE COEUR,ECOLE NAFISSATOU NIANG,4,597,CLASSE CM1 A
DAKAR,MERMOZ SACRE COEUR,ECOLE NAFISSATOU NIANG,5,597,CLASSE CM2 B
DAKAR,MERMOZ SACRE COEUR,ECOLE NAFISSATOU NIANG,6,65,CLASSE CM 1
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,1,589,ECOLE MAARIF DKR SALLE 1
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,2,596,ECOLE MAARIF DKR SALLE 2
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,3,594,ECOLE MAARIF DKR SALLE 3
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,4,597,ECOLE MAARIF DKR SALLE 4
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,5,595,ECOLE MAARIF DKR SALLE 5
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,6,596,ECOLE MAARIF DKR SALLE 6
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,7,598,ECOLE MAARIF DKR SALLE 7
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,8,597,ECOLE MAARIF DKR SALLE 8
DAKAR,MERMOZ SACRE COEUR,ECOLE WORE,9,133,ECOLE MAARIF DKR SALLE 9
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,1,573,CLASSE PREMIERE S1 N26
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,2,572,CLASSE PREMIERE S2A N27
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,3,574,CLASSE CINQUIEME A1 N23
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,4,569,CLASSE SIXIEME A1 N7
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,5,571,CLASSE SIXIEME M1C N9
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,6,573,CLASSE SIXIEME D N10
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,7,555,SALLE DE CLASSE
DAKAR,MERMOZ SACRE COEUR,LYCEE NGALANDOU DIOUF,8,556,SALLE DE CLASSE
DAKAR,NGOR,ECOLE ALIEU SAMB,1,598,CLASSE CM2
DAKAR,NGOR,ECOLE ALIEU SAMB,2,599,CLASSE CE2
DAKAR,NGOR,ECOLE ALIEU SAMB,3,599,CLASSE CE1
DAKAR,NGOR,ECOLE ALIEU SAMB,4,595,CLASSE CI
DAKAR,NGOR,ECOLE ALIEU SAMB,5,573,SALLE DE CLASSE
DAKAR,NGOR,ECOLE ALIEU SAMB,6,328,SALLE DE CLASSE
DAKAR,NGOR,ECOLE BAITYR SAMB,1,600,CLASSE CIA
DAKAR,NGOR,ECOLE BAITYR SAMB,2,599,CLASSE CPA
DAKAR,NGOR,ECOLE BAITYR SAMB,3,597,CLASSE CE1A
DAKAR,NGOR,ECOLE BAITYR SAMB,4,598,CLASSE CM2A
DAKAR,NGOR,ECOLE BAITYR SAMB,5,599,CLASSE CM2B
DAKAR,NGOR,ECOLE BAITYR SAMB,6,436,SALLE DE CLASSE
DAKAR,NGOR,ECOLE BAITYR SAMB,7,435,SALLE DE CLASSE
DAKAR,NGOR,UNIVERSITE POLYTECHNIQUE OUEST AFRICAIN,1,599,SALLE 1
DAKAR,NGOR,UNIVERSITE POLYTECHNIQUE OUEST AFRICAIN,2,598,SALLE 2
DAKAR,NGOR,UNIVERSITE POLYTECHNIQUE OUEST AFRICAIN,3,544,SALLE 3
DAKAR,NGOR,UNIVERSITE POLYTECHNIQUE OUEST AFRICAIN,4,543,SALLE 4
DAKAR,OUAKAM,ECOLE 6,1,600,CLASSE CM2A
DAKAR,OUAKAM,ECOLE 6,2,598,CLASSE CM1A
DAKAR,OUAKAM,ECOLE 6,3,597,CLASSE CE2A
DAKAR,OUAKAM,ECOLE 6,4,596,CLASSE CIA
DAKAR,OUAKAM,ECOLE 6,5,597,CLASSE CE1B
DAKAR,OUAKAM,ECOLE 6,6,596,SALLE DE CLASSE
DAKAR,OUAKAM,ECOLE 6,7,596,SALLE DE CLASSE
DAKAR,OUAKAM,ECOLE CITE ASECNA,1,582,CLASSE CIA
DAKAR,OUAKAM,ECOLE CITE ASECNA,2,581,CLASSE CIB
DAKAR,OUAKAM,ECOLE CITE ASECNA,3,582,CLASSE CPA
DAKAR,OUAKAM,ECOLE CITE ASECNA,4,580,CLASSE CM2B
DAKAR,OUAKAM,ECOLE CITE ASECNA,5,581,CLASSE CM2A
DAKAR,OUAKAM,ECOLE CITE ASECNA,6,581,CLASSE CM1B
DAKAR,OUAKAM,ECOLE CITE ASECNA,7,581,CLASSE CM1A
DAKAR,OUAKAM,ECOLE CITE ASECNA,8,580,CLASSE CE2B
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),1,600,CLASSE CPA
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),2,600,CLASSE CPB
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),3,598,CLASSE CM1A
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),4,599,CLASSE CM2B
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),5,598,CLASSE CM2A
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),6,597,CLASSE CM1B
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),7,597,CLASSE CE2A
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),8,598,CLASSE CE2B
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),9,598,CLASSE CIB
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),10,596,CLASSE CE1B
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),11,600,CLASSE C1 A
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),12,578,SALLE DE CLASSE
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),13,576,SALLE DES MAITRES
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),14,579,BIBLIOTEQUE
DAKAR,OUAKAM,ECOLE EH MBAYE DIOP (OUAKAM 2),15,162,MAGASIN
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),1,595,CLASSE CIA
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),2,590,CLASSE CM2A
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),3,590,CLASSE CM2B
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),4,592,CLASSE CE2A
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),5,591,CLASSE CE2B
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),6,591,CLASSE CE1A
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),7,496,SALLE DE CLASSE
DAKAR,OUAKAM,ECOLE MAMADOU DIAGNE (OUAKAM 1),8,496,SALLE DE CLASSE
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,1,599,CLASSE CIA
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,2,597,CLASSE CPA
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,3,599,CLASSE CE1A
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,4,599,CLASSE CE2A
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,5,600,CLASSE CM1A
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,6,600,CLASSE CM1B
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,7,599,CLASSE CM2A
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,8,599,CLASSE CM2B
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,9,600,CLASSE CE2B
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,10,596,CLASSE CE1B
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,11,600,CLASSE CPB
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,12,598,CLASSE C1 B
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,13,600,SALLE INFORMATIQUE
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,14,600,GRP.SCOL.DJOKO PETITE SECTION
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,15,598,GRP.SCOL.DJOKO MINI SECTION
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,16,597,GRP.SCOL.DJOKO MOYENNE SECTION
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,17,597,GRP.SCOL.DJOKO GRANDE SECTION
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,18,600,GRP.SCOL.DJOKO CRECHE
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,19,600,MAISON DES FEMMES
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,20,599,MAISON DES FEMMES
DAKAR,OUAKAM,ECOLE OUAKAM CAMP,21,584,MAISON DES FEMMES
DAKAR,OUAKAM,ECOLE PRIVEE CITE AVION 2,1,399,CLASSE CE2
DAKAR,OUAKAM,ECOLE PRIVEE CITE AVION 2,2,399,CLASSE GRANDE SECTION
DAKAR,OUAKAM,ECOLE PRIVEE CITE AVION 2,3,399,CLASSE CM2
DAKAR,OUAKAM,INSTITUTION PRESC. LES PETITS PAS,1,217,CLASSE CI
DAKAR,OUAKAM,INSTITUTION PRESC. LES PETITS PAS,2,216,CLASSE GRANDE SECTION
DAKAR,OUAKAM,LYCEE OUAKAM,1,595,CLASSE TERMINALE L2
DAKAR,OUAKAM,LYCEE OUAKAM,2,595,CLASSE TROISIEME M1
DAKAR,OUAKAM,LYCEE OUAKAM,3,594,CLASSE QUATRIEME M1A
DAKAR,OUAKAM,LYCEE OUAKAM,4,594,SALLE DE CLASSE
DAKAR,YOFF,ECOLE ABABACAR LAYE,1,596,ECOLE ABABACAR LAYE BV1
DAKAR,YOFF,ECOLE ABABACAR LAYE,2,592,ECOLE ABABACAR LAYE BV2
DAKAR,YOFF,ECOLE ABABACAR LAYE,3,597,ECOLE ABABACAR LAYE BV3
DAKAR,YOFF,ECOLE ABABACAR LAYE,4,597,ECOLE ABABACAR LAYE BV4
DAKAR,YOFF,ECOLE ABABACAR LAYE,5,595,ECOLE ABABACAR LAYE BV5
DAKAR,YOFF,ECOLE ABABACAR LAYE,6,587,ECOLE ABABACAR LAYE BV6
DAKAR,YOFF,ECOLE ABABACAR LAYE,7,595,BIBLIOTHEQUE
DAKAR,YOFF,ECOLE ABABACAR LAYE,8,594,SALLE INFORMATIQUE
DAKAR,YOFF,ECOLE ABABACAR LAYE,9,594,SALLE DES PROFESSEURS
DAKAR,YOFF,ECOLE ABABACAR LAYE,10,378,SALLE DATTENTE
DAKAR,YOFF,ECOLE AEROPORT YOFF,1,582,CLASSE CPB
DAKAR,YOFF,ECOLE AEROPORT YOFF,2,585,CLASSE CE1B
DAKAR,YOFF,ECOLE AEROPORT YOFF,3,585,SANS CHANGEMENT
DAKAR,YOFF,ECOLE AEROPORT YOFF,4,584,CLASSE CM1B
DAKAR,YOFF,ECOLE AEROPORT YOFF,5,584,CLASSE CM1 A
DAKAR,YOFF,ECOLE AEROPORT YOFF,6,584,SALLE DE CLASSE
DAKAR,YOFF,ECOLE AEROPORT YOFF,7,584,SALLE DE CLASSE
DAKAR,YOFF,ECOLE CITE DIAMALAYE,1,597,CLASSE CIA
DAKAR,YOFF,ECOLE CITE DIAMALAYE,2,596,CLASSE CPB
DAKAR,YOFF,ECOLE CITE DIAMALAYE,3,594,CLASSE CE1A
DAKAR,YOFF,ECOLE CITE DIAMALAYE,4,596,CLASSE CM2A
DAKAR,YOFF,ECOLE CITE DIAMALAYE,5,554,SALLE DE CLASSE
DAKAR,YOFF,ECOLE CITE DIAMALAYE,6,74,CLASSE CE 2 B
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),1,552,CLASSE CIA
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),2,553,CLASSE CIB
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),3,553,CLASSE CPA
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),4,553,CLASSE CPB
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),5,553,CLASSE CE1 A
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),6,553,CLASSE CE1B
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),7,553,CLASSE CE2A
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),8,554,CLASSE CE2B
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),9,555,CLASSE CM1A
DAKAR,YOFF,ECOLE DIAMALAYE (YOFF 2),10,553,CLASSE CM1B
DAKAR,YOFF,ECOLE EH TALLA DIAGNE (YOFF 1),1,572,CLASSE CP A 2
DAKAR,YOFF,ECOLE EH TALLA DIAGNE (YOFF 1),2,572,CLASSE CI A
DAKAR,YOFF,ECOLE EH TALLA DIAGNE (YOFF 1),3,574,CLASSE CP B/2
DAKAR,YOFF,ECOLE EH TALLA DIAGNE (YOFF 1),4,570,CLASSE CI B/2
DAKAR,YOFF,ECOLE EH TALLA DIAGNE (YOFF 1),5,574,CLASSE CE 2
DAKAR,YOFF,ECOLE EH TALLA DIAGNE (YOFF 1),6,373,CLASSE CE 1B
DAKAR,YOFF,ECOLE ELIMANE THIAW,1,573,CLASSE CI A
DAKAR,YOFF,ECOLE ELIMANE THIAW,2,573,CLASSE CI B
DAKAR,YOFF,ECOLE ELIMANE THIAW,3,569,CLASSE CP A
DAKAR,YOFF,ECOLE ELIMANE THIAW,4,572,CLASSE CP B
DAKAR,YOFF,ECOLE ELIMANE THIAW,5,570,CLASSE CI A 2
DAKAR,YOFF,ECOLE ELIMANE THIAW,6,568,CLASSE CI B 2
DAKAR,YOFF,ECOLE ELIMANE THIAW,7,571,CLASSE CE 2 A
DAKAR,YOFF,ECOLE ELIMANE THIAW,8,573,CLASSE CE 2 B
DAKAR,YOFF,ECOLE ELIMANE THIAW,9,249,CLASSE CM2 A
DAKAR,YOFF,ECOLE JAPONAISE,1,581,CLASSE CI A
DAKAR,YOFF,ECOLE JAPONAISE,2,583,CLASSE CP A
DAKAR,YOFF,ECOLE JAPONAISE,3,584,CLASSE CI B
DAKAR,YOFF,ECOLE JAPONAISE,4,581,CLASSE CI A
DAKAR,YOFF,ECOLE JAPONAISE,5,581,CLASSE CP B
DAKAR,YOFF,ECOLE JAPONAISE,6,580,CLASSE CM1 A
DAKAR,YOFF,ECOLE JAPONAISE,7,580,CLASSE CM1B REZ CHAUSSEE 2 BLO
DAKAR,YOFF,ECOLE JAPONAISE,8,582,CLASSE CM2B 1ER ETAGE AILE GAU
DAKAR,YOFF,ECOLE JAPONAISE,9,578,CLASSE CM2 A
DAKAR,YOFF,ECOLE JAPONAISE,10,584,CLASSE CE 2 A
DAKAR,YOFF,ECOLE JAPONAISE,11,582,CLASSE CE 2 B
DAKAR,YOFF,ECOLE JAPONAISE,12,582,CLASSE CM 1
DAKAR,YOFF,ECOLE JAPONAISE,13,583,BIBLIOTHEQUE
DAKAR,YOFF,ECOLE JAPONAISE,14,582,ECOLE ELEM.LUCIE LECLERC
DAKAR,YOFF,ECOLE JAPONAISE,15,585,ECOLE ELEM.LUCIE LECLERC
DAKAR,YOFF,ECOLE JAPONAISE,16,523,ECOLE ELEM.LUCI LECLERC
DAKAR,YOFF,ECOLE KENJIRO,1,598,CLASSE CE2
DAKAR,YOFF,ECOLE KENJIRO,2,601,CLASSE CM1
DAKAR,YOFF,ECOLE KENJIRO,3,598,CLASSE CI A
DAKAR,YOFF,ECOLE KENJIRO,4,600,CLASSE CP
DAKAR,YOFF,ECOLE KENJIRO,5,600,CLASSE CE1
DAKAR,YOFF,ECOLE KENJIRO,6,599,CLASSE CM 2
DAKAR,YOFF,ECOLE KENJIRO,7,596,CLASSE CI B
DAKAR,YOFF,ECOLE KENJIRO,8,599,CLASSE CE 1 B
DAKAR,YOFF,ECOLE KENJIRO,9,600,CLASSE CM 2/2
DAKAR,YOFF,ECOLE KENJIRO,10,600,ABRI PROVISOIRE
DAKAR,YOFF,ECOLE KENJIRO,11,474,ABRI PROVISOIRE
DAKAR,YOFF,ECOLE PRIVEE TATAFA,1,571,CLASSE CP2A
DAKAR,YOFF,ECOLE PRIVEE TATAFA,2,572,CLASSE CE1A
DAKAR,YOFF,ECOLE PRIVEE TATAFA,3,552,SALLE DE CLASSE
DAKAR,YOFF,ECOLE PRIVEE TATAFA,4,552,SALLE DE CLASSE
DAKAR,YOFF,ECOLE TAFSIR NDIAGA GUEYE,1,597,CLASSE CM1B
DAKAR,YOFF,ECOLE TAFSIR NDIAGA GUEYE,2,599,CLASSE CPB
DAKAR,YOFF,ECOLE TAFSIR NDIAGA GUEYE,3,597,SALLE DE CLASSE
DAKAR,YOFF,ECOLE TAFSIR NDIAGA GUEYE,4,597,SALLE DE CLASSE
DAKAR,YOFF,ECOLE YOFF 4,1,600,CLASSE CPB
DAKAR,YOFF,ECOLE YOFF 4,2,600,CIA
DAKAR,YOFF,ECOLE YOFF 4,3,600,CM 1 A
DAKAR,YOFF,ECOLE YOFF 4,4,600,CE 2 A
DAKAR,YOFF,ECOLE YOFF 4,5,599,SALLE DE CLASSE
DAKAR,YOFF,ECOLE YOFF 4,6,599,SALLE DE CLASSE
DAKAR,YOFF,ECOLE YOFF 4,7,599,SALLE DE CLASSE
DAKAR,YOFF,ETAT CIVIL YOFF,1,449,HOTEL DE MAIRIE YOFF BV1
DAKAR,YOFF,ETAT CIVIL YOFF,2,449,HOTEL DE MAIRIE YOFF BV2
DAKAR,YOFF,ETAT CIVIL YOFF,3,448,HOTEL DE MAIRIE YOFF BV3
DAKAR,YOFF,ETAT CIVIL YOFF,4,448,ABRI PROVISOIRE
DAKAR,FANN POINT E  AMITIE,BUREAU DE COORDINATION TECHNIQUE,1,575,SALLE N° 1
DAKAR,FANN POINT E  AMITIE,BUREAU DE COORDINATION TECHNIQUE,2,574,SALLE N° 2
DAKAR,FANN POINT E  AMITIE,BUREAU DE COORDINATION TECHNIQUE,3,572,SALLE N° 3
DAKAR,FANN POINT E  AMITIE,BUREAU DE COORDINATION TECHNIQUE,4,572,SALLE N° 4
DAKAR,FANN POINT E  AMITIE,BUREAU DE COORDINATION TECHNIQUE,5,425,SALLE N5 3EME ETAGE
DAKAR,FANN POINT E  AMITIE,CENTRE DE FORMATION COMMUNALE,1,303,SALLE AUIDITORIUM
DAKAR,FANN POINT E  AMITIE,CENTRE DE FORMATION COMMUNALE,2,302,SALLE 1
DAKAR,FANN POINT E  AMITIE,CENTRE DE FORMATION COMMUNALE,3,302,SALLE 2
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,1,569,SALLE 1
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,2,569,SALLE 2
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,3,568,SALLE 3
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,4,570,SALLE 4
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,5,565,SALLE 2 NOUVEAU BATIMENT
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,6,470,SALLE DE CLASSE
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,7,470,SALLE DE CLASSE
DAKAR,FANN POINT E  AMITIE,COLLEGE ENSEIG FRANCO-ARABE POINT E,8,470,SALLE 5 A
DAKAR,FANN POINT E  AMITIE,ECOLE JOSEPH GOMIS,1,375,CLASSE CM 1 A
DAKAR,FANN POINT E  AMITIE,ECOLE JOSEPH GOMIS,2,375,CLASSE CM1 B
DAKAR,FANN POINT E  AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),1,542,CLASSE CIA
DAKAR,FANN POINT E  AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),2,542,CLASSE CP A
DAKAR,FANN POINT E  AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),3,542,CLASSE CM1 A
DAKAR,FANN POINT E  AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),4,542,CLASSE CE2 B
DAKAR,FANN POINT E  AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),5,541,CLASSE CE2 A
DAKAR,FANN POINT E  AMITIE,ECOLE POINT E 2,1,297,DODJI
DAKAR,FANN POINT E  AMITIE,ECOLE POINT E 2,2,301,CLASSE CM2 A
DAKAR,FANN POINT E  AMITIE,ECOLE POINT E 2,3,299,CLASSE CM1 A
DAKAR,FANN POINT E  AMITIE,ECOLE POINT E 2,4,301,CLASSE CI B
DAKAR,FANN POINT E  AMITIE,GROUPE SCOLAIRE RUE 10,1,578,CLASSE CI A
DAKAR,FANN POINT E  AMITIE,GROUPE SCOLAIRE RUE 10,2,579,CLASSE CI B
DAKAR,FANN POINT E  AMITIE,GROUPE SCOLAIRE RUE 10,3,578,CLASSE CP A
DAKAR,FANN POINT E  AMITIE,GROUPE SCOLAIRE RUE 10,4,578,CLASSE CP B
DAKAR,FANN POINT E  AMITIE,GROUPE SCOLAIRE RUE 10,5,577,CLASSE CE1 A
DAKAR,FANN POINT E  AMITIE,GROUPE SCOLAIRE RUE 10,6,577,SALLE DE CLASSE
DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),1,529,SALLE PETITE SECTION
DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),2,529,CLASSE C I
DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),3,529,CLASSE CP
DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),4,529,SALLE CM2
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),1,594,CLASSE CI
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),2,591,CLASSE CP
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),3,587,CLASSE CM2
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),4,590,CLASSE CM1
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),5,593,SALLE DE CLASSE CE 1
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),6,593,SALLE DE CLASSE
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),7,590,SALLE DES MAITRES
DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),8,203,BUREAU DIRECTEUR
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,1,497,CLASSE CM2 A
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,2,495,CLASSE CM2 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,3,495,CLASSE CM1 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,4,496,CLASSE CM1 A
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,5,498,CLASSE CE2 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,6,498,CLASSE CE2 A
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,7,495,CLASSE CE1 A
DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,8,495,CLASSE CE1 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,1,448,CLASSE CM1 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,2,451,CLASSE CE1 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,3,449,CLASSE CI B
DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,4,448,CLASSE CP A
DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,5,447,SALLE DE CLASSE CM1 A
DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),1,584,CLASSE CE1 B
DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),2,583,CLASSE CM1
DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),3,583,CLASSE CM2
